name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood,Spectral Centroid,Spectral Rolloff,Spectral Bandwidth,Tempo,Mean Beat Frame,Mean Beat Interval,Chroma Mean0,Chroma Mean1,Chroma Mean2,Chroma Mean3,Chroma Mean4,Chroma Mean5,Chroma Mean6,Chroma Mean7,Chroma Mean8,Chroma Mean9,Chroma Mean10,Chroma Mean11,MFCC0,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,ZCR
Crazy Horses,Crazy Horses,The Osmonds,6LqbJXriVJyqJCd9jYoPqP,10/14/72,46.0,153173.0,0.512,0.215,0.977,0.0,0.343,0.731,-4.505,0.0671,120.165,2.0,4.0,Happy,2637.3690257882545,5514.189887471857,2420.7822212816104,123.046875,2678.015748031496,0.4838561300673102,0.40116414427757263,0.37052199244499207,0.3847160339355469,0.46142470836639404,0.43633830547332764,0.4494115114212036,0.5147156715393066,0.6099733710289001,0.6868566274642944,0.5248706936836243,0.4367581903934479,0.40245041251182556,-23.397396087646484,73.52161407470703,-23.031431198120117,24.505794525146484,-17.388948440551758,10.46333122253418,-15.105917930603027,14.344295501708984,-12.568401336669922,9.664368629455566,-10.176491737365723,8.080836296081543,-13.051061630249023,0.1164413926093549
Creep,The Best Of,Radiohead,1ytTeSRAU6IRo2itVDwtPv,4/7/08,0.0,238640.0,0.515,0.0102,0.43,0.000141,0.129,0.104,-9.935,0.0369,91.841,7.0,4.0,Sad,472.10361630448523,680.4637119555975,667.7889291948231,56.17357336956522,3268.73381294964,1.0822517992704328,0.23947927355766296,0.34986427426338196,0.1945670247077942,0.3039357364177704,0.37098386883735657,0.18302246928215027,0.2529844343662262,0.18955107033252716,0.28840282559394836,0.14606639742851257,0.15089018642902374,0.29115113615989685,-391.49053955078125,173.09759521484375,71.68247985839844,20.139066696166992,9.733924865722656,7.337943077087402,1.4904201030731201,-3.035118818283081,-4.812283039093018,-3.8137872219085693,-2.1887364387512207,-2.6979682445526123,-6.743778228759766,0.02806970387906344
Crossing,Crossing,The Tides,08Q4GyxnB8ak1ZwHnjwova,3/19/20,40.0,153103.0,0.542,0.935,0.189,0.91,0.0932,0.0755,-16.57,0.0398,116.0,0.0,4.0,Calm,2200.255117298301,4617.491240678645,2199.6802591310393,123.046875,4957.550935550936,0.47886318972033254,0.31676119565963745,0.2958456873893738,0.3905397057533264,0.4464779496192932,0.7317942380905151,0.35296598076820374,0.2809174954891205,0.294496089220047,0.30451321601867676,0.5257912874221802,0.29769831895828247,0.35404470562934875,-179.77334594726562,96.42939758300781,3.1010518074035645,22.532089233398438,-5.2109880447387695,14.923710823059082,-12.507545471191406,4.901857376098633,-13.330085754394531,2.721611499786377,-12.356253623962402,4.949024677276611,-5.480240821838379,0.09689193952165895
Crystal Baller - 2006 Remaster,A Collection,Third Eye Blind,0uESMJnrEKYnZoRbNTvmpB,7/18/06,31.0,255760.0,0.379,0.0142,0.695,1.13e-05,0.196,0.4320000000000001,-5.922,0.0705,193.672,0.0,4.0,Energetic,2235.583541126714,4533.294862398699,2150.2675620384193,92.28515625,3244.3636363636365,0.6449090012816722,0.42103564739227295,0.49215662479400635,0.47384321689605713,0.46064746379852295,0.5359571576118469,0.435989111661911,0.5090151429176331,0.4657962918281555,0.5353100299835205,0.5341488122940063,0.466276615858078,0.47571101784706116,-26.888826370239258,95.58019256591797,-28.981632232666016,49.22611999511719,-4.6507954597473145,23.63106918334961,-4.882741928100586,18.844005584716797,-2.398027181625366,16.473438262939453,-6.062388896942139,12.79720401763916,-9.53963851928711,0.10905817677635887
Crystal Shores,Crystal Shores,Dean Valio,0gUAGl4nHShy1dzHikQKKU,5/24/19,51.0,170958.0,0.482,0.958,0.0257,0.923,0.104,0.144,-26.303,0.0323,109.98,9.0,4.0,Calm,2563.949423402536,5094.725414397476,2347.3688089836514,123.046875,3176.4192439862545,0.4993891625615763,0.3625054955482483,0.340912789106369,0.3261776566505432,0.30779868364334106,0.36270415782928467,0.31777384877204895,0.37565726041793823,0.5295038819313049,0.5722429156303406,0.6496169567108154,0.43660467863082886,0.3718268871307373,-95.4067611694336,83.48380279541016,-27.003433227539062,38.93045425415039,3.874464750289917,20.289236068725586,-10.093055725097656,11.375682830810547,-7.193386077880859,15.656990051269531,-11.713395118713379,10.878973007202148,-10.041851997375488,0.1363256937240664
Curiosity,Curiosity,Beau Projet,3WEdWvAScE1EcBfErseQnC,3/21/19,60.0,155820.0,0.43,0.985,0.256,0.867,0.106,0.173,-22.088,0.0641,133.955,2.0,4.0,Calm,1687.8581921334553,3574.381717395231,1968.3141496714518,112.34714673913044,3749.1428571428573,0.5351440015258441,0.4057728946208954,0.31636542081832886,0.38963302969932556,0.36261776089668274,0.25395163893699646,0.25006407499313354,0.3545444905757904,0.5690556168556213,0.46780648827552795,0.3468376398086548,0.2874224781990051,0.30467331409454346,-146.87135314941406,109.57844543457031,-0.2864338457584381,51.06842041015625,-1.6814110279083252,29.471647262573242,-0.5231064558029175,18.433006286621094,-1.684690237045288,4.311140060424805,-5.95556640625,4.782264709472656,-5.824527740478516,0.06183403078837508
Curious Morning,Curious Morning,Michael Orvind,5lZyYNi8OfFWKiX1p9zDQP,7/14/20,36.0,182222.0,0.391,0.969,0.231,0.954,0.116,0.0882,-17.0,0.0363,107.981,3.0,4.0,Calm,2341.308946021569,5089.692018816669,2491.890960427567,92.28515625,4407.820189274448,0.6474399380005167,0.48058560490608215,0.3829869329929352,0.38327693939208984,0.3003803789615631,0.2671247720718384,0.26884356141090393,0.46290484070777893,0.6346374154090881,0.41855257749557495,0.3257812261581421,0.33822011947631836,0.515418291091919,-144.634765625,81.96495056152344,4.77197265625,42.17410659790039,19.611759185791016,17.731351852416992,-6.049668788909912,14.280753135681152,-8.930241584777832,8.396316528320312,-9.62975025177002,12.529326438903809,-8.6214017868042,0.10594927239149092
Cursive,As Long As - EP,Billie Marten,5Iy1wdO0tMaHwKnfFYtlel,11/13/15,62.0,240400.0,0.494,0.935,0.267,5.58e-05,0.128,0.166,-11.54,0.0308,115.117,0.0,3.0,Sad,2167.102322760884,4143.701003178982,2026.6893665599166,172.265625,10630.496833216044,0.3468930407843889,0.5114906430244446,0.5274941325187683,0.43731796741485596,0.3588431179523468,0.34660258889198303,0.4528540074825287,0.49563807249069214,0.3756633996963501,0.42076680064201355,0.4021311104297638,0.3867463767528534,0.40525320172309875,-365.6335144042969,67.81763458251953,11.742654800415039,17.91900634765625,1.4672931432724,3.600724458694458,2.865215539932251,-1.247887372970581,1.623579978942871,-0.26851868629455566,-1.464155673980713,1.6615506410598755,-3.2751991748809814,0.11995332326988697
Daar Gaat Ze,Clouseau30,Clouseau,7kMPC3vgXk3o9xUP3GWAJ0,9/1/17,5.0,227906.0,0.639,0.78,0.4920000000000001,0.0,0.117,0.6659999999999999,-8.497,0.0288,87.03299999999999,5.0,4.0,Happy,2578.3612818544725,5384.37773458774,2421.0141194609832,95.703125,5284.2035623409665,0.6223777129899579,0.4140799641609192,0.3595736026763916,0.4786897599697113,0.3381076753139496,0.3991975486278534,0.36996564269065857,0.3520459830760956,0.5137508511543274,0.4354812502861023,0.42114564776420593,0.3236607611179352,0.34008359909057617,-70.04952239990234,73.295654296875,-7.32958984375,53.12228775024414,1.5591719150543213,23.710384368896484,-6.234380722045898,18.316265106201172,-10.679712295532227,10.913997650146484,-7.553004741668701,7.200363636016846,-7.398002624511719,0.11912772767370881
Dance Little Sister,Introducing The Hardline According To Terence Trent D'Arby,Terence Trent D'Arby,4o9Kj7onklt6xbYl3jVArp,7/6/87,53.0,234640.0,0.722,0.161,0.696,0.0,0.0755,0.93,-11.095,0.0901,115.397,2.0,4.0,Happy,665.1802448230051,1114.2416624236253,896.5495958876983,107.666015625,3304.659574468085,0.5455449843045167,0.22703000903129578,0.5411828756332397,0.3848547339439392,0.2941812574863434,0.49137240648269653,0.2229723334312439,0.25493037700653076,0.1470343917608261,0.21164856851100922,0.3781760632991791,0.18265388906002045,0.18680815398693085,-344.21514892578125,171.38601684570312,22.25685691833496,17.486204147338867,14.219276428222656,-1.8923704624176025,-2.8200926780700684,-4.266511917114258,-5.109099864959717,-4.468405246734619,-7.680517196655273,-4.777771949768066,-2.316969394683838,0.03109221189748812
Dancing On My Own,Dancing On My Own,Calum Scott,02WacdrRpm4zlP8H7X6bnQ,6/3/16,9.0,260004.0,0.608,0.851,0.174,1.92e-05,0.0855,0.193,-8.796,0.0332,112.175,1.0,4.0,Sad,718.5960282725492,1156.6314656375614,781.6922681982,135.99917763157896,3159.2569659442725,0.4452173913043478,0.19583505392074585,0.499462366104126,0.5918622016906738,0.2826544940471649,0.43140092492103577,0.1868230104446411,0.23244601488113403,0.1153818666934967,0.2009422332048416,0.5377407670021057,0.21580897271633148,0.20115146040916443,-301.28765869140625,201.8020477294922,42.019012451171875,9.513259887695312,3.0757482051849365,-5.370837211608887,-8.231029510498047,-10.41222858428955,-7.3327155113220215,-1.8023650646209717,-0.5487212538719177,1.9184421300888062,0.08156288415193558,0.039139773033906505
Dancing Through Sunday,Sing The Sorrow,AFI,4O5GKVbnQ8U9BxYWu0hIug,2003,47.0,146666.0,0.555,0.00291,0.98,0.0,0.279,0.643,-2.849,0.0947,114.078,3.0,4.0,Energetic,632.2101945787008,1071.8221127143984,623.8048811521877,53.8330078125,3831.254658385093,1.1093333333333333,0.1507623791694641,0.29550454020500183,0.22039780020713806,0.384475439786911,0.14909200370311737,0.22333471477031708,0.4785648584365845,0.21209068596363068,0.19296759366989136,0.2105020433664322,0.4687082767486572,0.2063976228237152,-237.8154754638672,215.28732299804688,7.930179119110107,-7.044423580169678,12.252596855163574,-1.9214779138565063,-5.49226188659668,-5.786602973937988,-6.954842567443848,-4.175475597381592,-3.123518466949463,-5.001967430114746,-2.9496662616729736,0.04196095840234425
Dancing With Your Ghost,Dancing With Your Ghost,Sasha Sloan,1TQXIltqoZ5XXyfCbAeSQQ,6/28/19,78.0,197732.0,0.629,0.7609999999999999,0.327,2.9600000000000005e-05,0.103,0.381,-8.285,0.029,74.953,11.0,4.0,Sad,1263.32643314244,2504.29280795434,1745.5448706487712,78.30255681818181,4951.193220338983,0.7742354265969427,0.41321367025375366,0.2517550587654114,0.31285831332206726,0.2385396510362625,0.40015366673469543,0.34423473477363586,0.2199125587940216,0.28772881627082825,0.18156294524669647,0.24380852282047272,0.1667233407497406,0.2661212086677551,-176.4287567138672,139.39173889160156,4.637770652770996,31.280784606933594,8.36124324798584,2.8834052085876465,1.2575758695602417,2.4900856018066406,-1.6451992988586426,3.1411988735198975,-15.38278579711914,3.8242499828338623,-15.028528213500977,0.04527803031446161
Dancing With an Astronaut,Dancing With an Astronaut,Ellie Rose,43cElHKBLhVdsz0cPETPIj,9/27/19,41.0,168141.0,0.516,0.487,0.407,0.0235,0.252,0.17,-7.841,0.0283,74.89399999999998,9.0,4.0,Sad,1940.2632882009336,4386.964230527218,2262.8397037920486,86.1328125,4678.421221864952,0.689707556140736,0.3721854090690613,0.27689486742019653,0.35257068276405334,0.22691592574119568,0.2369212657213211,0.40243130922317505,0.27550768852233887,0.29687070846557617,0.24473008513450623,0.3633601665496826,0.41478490829467773,0.2724243998527527,-114.67742919921875,111.5802230834961,15.5592622756958,30.668407440185547,-8.956223487854004,12.306623458862305,-17.070266723632812,5.164401054382324,-23.849857330322266,9.123674392700195,-12.735329627990723,3.152068853378296,-13.126716613769531,0.07746951685164444
Dani California,Stadium Arcadium,Red Hot Chili Peppers,10Nmj3JCNoMeBQ87uw5j8k,5/9/06,77.0,282160.0,0.556,0.0193,0.913,8.59e-06,0.346,0.73,-2.36,0.0437,96.184,0.0,4.0,Energetic,2854.4109842652633,6165.182822872929,2677.85308212061,117.45383522727273,5223.831556503198,0.5177355272593368,0.40989139676094055,0.30731937289237976,0.3907342851161957,0.30521276593208313,0.3995414972305298,0.4581397771835327,0.3341144323348999,0.34242114424705505,0.3514561355113983,0.4581787884235382,0.35243555903434753,0.3245466947555542,-194.06622314453125,76.08515930175781,1.487167239189148,23.33837127685547,-19.535053253173828,15.279516220092773,-16.104185104370117,9.17529296875,-10.578444480895996,6.218619346618652,-16.346492767333984,13.46993350982666,-11.435163497924805,0.144532535533931
Dark Side of the Gym,Sleep Well Beast,The National,1OdpIb0nzhDcqwkiYp0O1u,9/8/17,52.0,290093.0,0.642,0.726,0.475,0.7859999999999999,0.12,0.453,-11.404,0.0294,103.955,2.0,3.0,Sad,1528.6278156334354,2770.2385666311143,1535.8826319822645,112.34714673913044,4680.815724815725,0.5343449169487171,0.40260061621665955,0.4964183568954468,0.23151059448719025,0.27708902955055237,0.24527959525585175,0.39180317521095276,0.2744300365447998,0.2638324201107025,0.4241424798965454,0.24671095609664917,0.22788047790527344,0.20028308033943176,-278.4198913574219,124.30690002441406,-0.11506377905607224,16.67786979675293,-4.898907661437988,6.7845563888549805,8.059744834899902,7.411743640899658,-8.137334823608398,4.0894389152526855,-3.9970788955688477,7.413206577301025,-6.997675895690918,0.08739353758716054
Darkest Hour,Darkest Hour,Low Roar,36I7pi5g6XZJm3bcgqmLyE,10/18/19,29.0,179520.0,0.6940000000000001,0.612,0.359,0.738,0.1369999999999999,0.348,-16.105,0.0408,125.077,9.0,4.0,Sad,2210.845932045365,4510.800539388896,2162.8142097694354,112.34714673913044,3074.0296296296297,0.5305198560217147,0.3742493689060211,0.4163271486759186,0.40284401178359985,0.5233713388442993,0.3875739872455597,0.42028552293777466,0.5031846165657043,0.4365198314189911,0.4511744976043701,0.4096856117248535,0.5165504813194275,0.385113000869751,-2.648502826690674,101.04391479492188,-34.74987030029297,39.099082946777344,-1.936306357383728,15.270442962646484,-8.9471435546875,13.60583782196045,-9.55406665802002,18.423690795898438,-9.180009841918945,12.101512908935547,-10.56789779663086,0.11162886730495332
Dawning,Dawning,Light of Sun,56ag77KIUFvxJhA1gdObsq,8/26/19,58.0,206419.0,0.526,0.64,0.471,0.8170000000000001,0.096,0.286,-11.965,0.0424,119.972,0.0,4.0,Calm,1416.9019347804772,2846.378226162208,1808.3002352385072,75.99954044117646,4129.3516949152545,0.7965926569209244,0.28428277373313904,0.2715694308280945,0.22126233577728271,0.39903128147125244,0.25159573554992676,0.1789720207452774,0.29678744077682495,0.2539334297180176,0.3721337616443634,0.21771447360515594,0.32792434096336365,0.45675134658813477,-174.43557739257812,132.9255828857422,15.302395820617676,19.81646728515625,-2.0231549739837646,8.902141571044922,-13.25716781616211,0.8246371150016785,-6.068256855010986,3.953709602355957,-11.763092041015625,3.6327567100524902,-18.885278701782227,0.05246382622792495
Day 5: For Carol,5 Day Mischon,Tom Misch,3JjeC1epY5y2Jysxn5FVCB,3/31/17,56.0,394862.0,0.485,0.765,0.4970000000000001,0.8859999999999999,0.132,0.065,-10.022,0.0308,100.857,2.0,4.0,Calm,1579.7856078727132,3233.888434442091,1862.19844833239,75.99954044117646,3520.0295566502464,0.802582788891134,0.5026702880859375,0.3154819905757904,0.3373568654060364,0.2844427824020386,0.4045198857784271,0.29356616735458374,0.2612041234970093,0.36067795753479004,0.32992392778396606,0.41532236337661743,0.3035888075828552,0.4019378125667572,-102.3589859008789,128.66387939453125,-14.336507797241211,29.681089401245117,-0.9006664752960205,7.803304195404053,-2.920527696609497,8.54627513885498,-5.2890095710754395,11.884428977966309,-12.057478904724121,7.735296726226807,-5.843684196472168,0.06343078823950711
De Fléche,De Fléche,Les Manger Tous,5vymVJ2WUlLnMeQqrgwQx8,9/30/19,52.0,233062.0,0.435,0.6679999999999999,0.333,0.8340000000000001,0.084,0.074,-15.885,0.0308,90.902,8.0,4.0,Calm,2766.191479601466,5767.650126094998,2504.6147116367033,95.703125,5196.706806282723,0.6259636593044917,0.463839054107666,0.407130628824234,0.5024430155754089,0.4105449318885803,0.44277504086494446,0.3723691701889038,0.38780418038368225,0.4447309672832489,0.4418052136898041,0.5625122785568237,0.39857521653175354,0.41652315855026245,-75.53382110595703,71.73591613769531,-9.962925910949707,46.77500534057617,-8.42082405090332,22.556339263916016,-13.867537498474121,18.223148345947266,-11.481253623962402,12.591357231140137,-10.209044456481934,8.027816772460938,-8.696380615234375,0.14597674846687647
Dear Diary,Dear Diary,Anthony Ramos,5AqPW3fH2H4ORBYTVwfHep,7/19/19,0.0,216933.0,0.474,0.5870000000000001,0.41,3.97e-06,0.114,0.37,-9.373,0.0644,125.085,7.0,3.0,Sad,1151.2185020656327,2286.1619012327483,1622.4257069502955,103.359375,6356.182730923695,0.5778825332950082,0.27426713705062866,0.34856876730918884,0.42877334356307983,0.40066492557525635,0.5981684327125549,0.33461156487464905,0.38802677392959595,0.30234989523887634,0.3574216961860657,0.3779866695404053,0.305593878030777,0.34917759895324707,-140.44178771972656,148.78416442871094,3.122288703918457,35.602874755859375,4.2165141105651855,12.101104736328125,-1.279879093170166,8.276269912719727,-2.5562045574188232,12.816486358642578,-4.9452805519104,6.040065765380859,-7.019489765167236,0.0367611063795714
Deep Dark Jungle,Deep Dark Jungle,Nicky Romero,0FTDvOs2mzgHAqL31PBXO5,3/8/19,0.0,145714.0,0.5870000000000001,0.000405,0.97,0.772,0.202,0.146,-4.512,0.216,128.069,8.0,4.0,Happy,1201.8830504840057,2537.0010743824128,1732.47244212838,123.046875,3605.174927113703,0.47994695734044107,0.4217522144317627,0.4368869364261627,0.4107416570186615,0.4932081997394562,0.546891450881958,0.41034963726997375,0.34806108474731445,0.3971550762653351,0.6837183833122253,0.40102168917655945,0.3466443419456482,0.511102020740509,-205.920166015625,129.43162536621094,13.452518463134766,31.737184524536133,10.064794540405273,17.820798873901367,3.4251980781555176,14.193467140197754,-5.795495986938477,7.030581474304199,-4.079849720001221,7.085384368896484,-1.4572794437408447,0.03771064643225474
Den inre skogen,Den inre skogen,Thomas Jackson,0Zl6KnmirT1PeGZvAZY9T1,1/30/20,55.0,229657.0,0.532,0.924,0.382,0.61,0.134,0.0455,-17.683,0.0543,127.038,9.0,4.0,Calm,838.620369638321,1765.478043325062,1000.5771225081075,117.45383522727273,4307.1025,0.5012367653828448,0.4996156692504883,0.2358115315437317,0.288775235414505,0.21330620348453522,0.40591511130332947,0.22283516824245453,0.30467700958251953,0.49468711018562317,0.24160078167915344,0.17633141577243805,0.20373839139938354,0.4885501265525818,-236.65628051757812,168.35467529296875,-23.62274169921875,63.063899993896484,17.45710563659668,-18.710386276245117,-3.117638111114502,-9.399717330932617,6.467362403869629,5.317182540893555,0.6225801706314087,-5.6300458908081055,-5.272138595581055,0.04541773501644922
Desire Lines,Split,Lush,63JP68VirmCXtWRoMTX8Xi,1994,39.0,459506.0,0.379,0.000169,0.652,0.0043,0.077,0.0724,-5.406,0.0325,121.035,9.0,4.0,Sad,1238.31439133823,2437.3320817232425,1462.382569433245,99.38401442307692,8076.16693163752,0.5955844418446784,0.18646521866321564,0.32827961444854736,0.5633350610733032,0.23748937249183655,0.2790413498878479,0.18049734830856323,0.3287491202354431,0.17105059325695038,0.2446988970041275,0.431300550699234,0.22989925742149353,0.31731918454170227,-181.70962524414062,143.06715393066406,-23.59247398376465,29.80181121826172,-4.087358474731445,-5.447361946105957,-8.462040901184082,0.7530760765075684,-7.136957168579102,-0.5701459646224976,-9.469117164611816,2.002897024154663,-0.3985881209373474,0.05975018443692303
